playerId,season,name,position,situation,games_played,icetime,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,I_F_xGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotAttempts,I_F_points,I_F_goals,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_oZoneShiftStarts,penalityMinutes
8478408,2018,Travis Dermott,D,5on4,64,476,1,0.75,0.75,0.04,0,0,1,0,0,1,0,2,8,0
8477447,2018,Shea Theodore,D,other,79,3788,0.67,0.73,0.73,1.86,4,0,29,6,2,0,6,1,15,2
8477447,2018,Shea Theodore,D,all,79,95168,0.63,0.61,0.6,11.24,15,9,422,36,12,27,82,59,303,20
8477447,2018,Shea Theodore,D,5on5,79,79604,0.57,0.56,0.56,5.24,8,7,304,21,6,27,63,53,200,14
8477447,2018,Shea Theodore,D,4on5,79,818,0.26,0.19,0.24,0.01,0,0,2,0,0,0,1,1,0,0
8477447,2018,Shea Theodore,D,5on4,79,10958,0.89,0.88,0.86,3.84,3,2,81,9,4,0,11,4,88,4
8475098,2018,Tyler Bozak,C,other,72,4152,0.58,0.56,0.57,2.6,0,2,17,4,2,1,0,0,24,0
8475098,2018,Tyler Bozak,C,all,72,70359,0.55,0.54,0.54,16.03,10,15,220,38,13,51,30,19,251,20
8475098,2018,Tyler Bozak,C,5on5,72,51529,0.52,0.5,0.51,9.78,6,10,157,24,8,48,25,17,141,20
8475098,2018,Tyler Bozak,C,4on5,72,5130,0.03,0.09,0.12,0.23,0,0,6,0,0,0,5,0,3,0
8475098,2018,Tyler Bozak,C,5on4,72,9548,0.93,0.9,0.88,3.43,4,3,40,10,3,2,0,2,83,0
8475793,2018,Ryan Johansen,C,other,80,7015,0.52,0.6,0.6,0.87,5,1,19,8,2,4,0,5,27,2
8475793,2018,Ryan Johansen,C,all,80,93846,0.55,0.58,0.56,14.95,29,21,225,64,14,95,43,67,432,42
8475793,2018,Ryan Johansen,C,5on5,80,67349,0.52,0.55,0.53,12.71,19,12,164,41,10,83,30,41,308,36
8475793,2018,Ryan Johansen,C,4on5,80,6429,0.29,0.22,0.24,0.19,1,0,6,2,1,4,10,4,5,0
8475793,2018,Ryan Johansen,C,5on4,80,13053,0.85,0.86,0.85,0.91,4,8,34,12,0,4,3,17,92,4
8475982,2018,Erik Burgdoerfer,D,other,4,73,1,1,1,0,0,0,0,0,0,0,0,0,0,0
8475982,2018,Erik Burgdoerfer,D,all,4,2561,0.4,0.44,0.37,0.06,0,0,3,0,0,16,0,2,3,2
8475982,2018,Erik Burgdoerfer,D,5on5,4,2385,0.45,0.47,0.39,0.06,0,0,3,0,0,16,0,2,3,2
8475982,2018,Erik Burgdoerfer,D,4on5,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475982,2018,Erik Burgdoerfer,D,5on4,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476043,2018,Ben Street,C,other,21,151,0.98,0.67,0.71,0,2,0,1,2,0,0,0,0,0,0
8476043,2018,Ben Street,C,all,21,15205,0.32,0.36,0.33,1.31,2,0,46,5,3,19,4,4,39,2
8476043,2018,Ben Street,C,5on5,21,12543,0.28,0.41,0.39,1.27,0,0,42,3,3,19,2,4,37,2
8476043,2018,Ben Street,C,4on5,21,2441,0.02,0.1,0.09,0.04,0,0,3,0,0,0,2,0,1,0
8476043,2018,Ben Street,C,5on4,21,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8476878,2018,Zemgus Girgensons,C,other,72,1180,0.6,0.25,0.26,0,2,1,1,3,0,0,0,0,0,2
8476878,2018,Zemgus Girgensons,C,all,72,58768,0.38,0.42,0.41,8.61,6,7,132,18,5,144,21,11,53,19
8476878,2018,Zemgus Girgensons,C,5on5,72,47187,0.47,0.49,0.49,8.61,4,6,126,15,5,141,15,9,48,15
8476878,2018,Zemgus Girgensons,C,4on5,72,10198,0.04,0.08,0.09,0,0,0,4,0,0,3,6,2,2,2
8476878,2018,Zemgus Girgensons,C,5on4,72,203,0.38,0.83,0.67,0,0,0,1,0,0,0,0,0,3,0
8470613,2018,Brent Burns,D,other,82,7564,0.46,0.58,0.57,2.75,7,1,49,12,4,2,5,5,16,0
8470613,2018,Brent Burns,D,all,82,123437,0.55,0.58,0.57,13.97,39,27,689,82,16,90,88,118,399,24
8470613,2018,Brent Burns,D,5on5,82,91150,0.54,0.57,0.56,6.69,21,15,496,42,6,74,65,91,278,20
8470613,2018,Brent Burns,D,4on5,82,9653,0.15,0.17,0.18,0.52,1,2,14,4,1,12,13,15,0,2
8470613,2018,Brent Burns,D,5on4,82,15070,0.89,0.85,0.83,3.82,10,9,129,23,4,2,5,7,105,2
8479351,2018,Sam Steel,C,other,22,659,0.26,0.4,0.36,0.03,0,0,2,0,0,0,0,0,2,0
8479351,2018,Sam Steel,C,all,22,19754,0.38,0.47,0.43,2.88,4,1,52,11,6,9,7,10,71,8
8479351,2018,Sam Steel,C,5on5,22,16498,0.37,0.44,0.42,2.23,2,1,42,8,5,9,7,8,52,8
8479351,2018,Sam Steel,C,4on5,22,594,0.14,0.15,0.09,0.19,0,0,1,1,1,0,0,1,0,0
8479351,2018,Sam Steel,C,5on4,22,2003,0.72,0.76,0.71,0.43,2,0,7,2,0,0,0,1,17,0
8474597,2018,Cody Goloubef,D,other,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474597,2018,Cody Goloubef,D,all,5,3247,0.47,0.4,0.41,0.06,0,0,6,0,0,13,0,2,9,2
8474597,2018,Cody Goloubef,D,5on5,5,3125,0.47,0.4,0.41,0.06,0,0,6,0,0,13,0,2,9,2
8474597,2018,Cody Goloubef,D,4on5,5,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8474597,2018,Cody Goloubef,D,5on4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476941,2018,Connor Carrick,D,other,34,785,0.5,0.59,0.62,0.03,0,0,3,0,0,0,0,0,3,0
8476941,2018,Connor Carrick,D,all,34,34242,0.48,0.47,0.47,2.31,4,5,82,11,2,25,15,17,62,19
8476941,2018,Connor Carrick,D,5on5,34,30909,0.49,0.46,0.45,2.14,4,4,76,10,2,25,13,15,50,19
8476941,2018,Connor Carrick,D,4on5,34,818,0.1,0.16,0.2,0,0,0,1,0,0,0,0,1,1,0
8476941,2018,Connor Carrick,D,5on4,34,1730,0.63,0.76,0.79,0,0,1,1,1,0,0,2,1,8,0
8474062,2018,Riley Nash,C,other,78,902,0.76,0.55,0.59,0.84,1,0,2,2,1,0,0,0,0,0
8474062,2018,Riley Nash,C,all,78,50781,0.53,0.48,0.5,8.5,6,2,123,11,3,72,39,13,93,19
8474062,2018,Riley Nash,C,5on5,78,48171,0.54,0.49,0.51,7.66,5,2,121,9,2,72,39,13,82,19
8474062,2018,Riley Nash,C,4on5,78,1387,0.02,0.02,0.03,0,0,0,0,0,0,0,0,0,2,0
8474062,2018,Riley Nash,C,5on4,78,321,0,0.75,0,0,0,0,0,0,0,0,0,0,9,0
8475718,2018,Justin Holl,D,other,11,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475718,2018,Justin Holl,D,all,11,8248,0.43,0.52,0.48,0.15,0,1,14,1,0,9,2,6,20,2
8475718,2018,Justin Holl,D,5on5,11,8146,0.44,0.53,0.48,0.15,0,1,14,1,0,9,2,6,19,2
8475718,2018,Justin Holl,D,4on5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475718,2018,Justin Holl,D,5on4,11,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8478056,2018,Clark Bishop,C,other,20,44,1,1,1,0,0,0,0,0,0,0,0,0,0,0
8478056,2018,Clark Bishop,C,all,20,11348,0.52,0.5,0.5,1.36,2,0,37,3,1,39,5,5,40,6
8478056,2018,Clark Bishop,C,5on5,20,10880,0.53,0.51,0.5,1.29,2,0,36,3,1,39,5,5,37,6
8478056,2018,Clark Bishop,C,4on5,20,245,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0
8478056,2018,Clark Bishop,C,5on4,20,179,0.49,0.8,0.8,0.07,0,0,1,0,0,0,0,0,3,0
8476874,2018,Olli Maatta,D,other,60,1740,0.44,0.44,0.41,0.05,0,0,2,0,0,3,0,0,4,0
8476874,2018,Olli Maatta,D,all,60,66922,0.5,0.45,0.47,2.82,7,6,168,14,1,97,16,42,149,12
8476874,2018,Olli Maatta,D,5on5,60,55289,0.52,0.47,0.49,1.71,7,3,145,10,0,76,11,37,128,12
8476874,2018,Olli Maatta,D,4on5,60,7085,0.24,0.2,0.23,0.42,0,0,8,0,0,18,5,3,2,0
8476874,2018,Olli Maatta,D,5on4,60,2808,0.87,0.85,0.85,0.61,0,2,12,3,1,0,0,2,15,0
8480762,2018,Eric Robinson,L,other,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480762,2018,Eric Robinson,L,all,13,9264,0.55,0.51,0.5,2.31,0,0,32,0,0,24,1,5,18,0
8480762,2018,Eric Robinson,L,5on5,13,9099,0.55,0.51,0.5,2.31,0,0,32,0,0,24,1,5,18,0
8480762,2018,Eric Robinson,L,4on5,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480762,2018,Eric Robinson,L,5on4,13,75,1,1,1,0,0,0,0,0,0,0,0,0,0,0
8474641,2018,Adam Henrique,C,other,82,3899,0.42,0.52,0.53,1.93,4,0,16,4,0,4,0,1,11,0
8474641,2018,Adam Henrique,C,all,82,80933,0.52,0.5,0.5,18.2,15,9,224,42,18,78,39,27,334,24
8474641,2018,Adam Henrique,C,5on5,82,61073,0.49,0.46,0.46,9.48,8,6,150,24,10,68,30,20,224,24
8474641,2018,Adam Henrique,C,4on5,82,5146,0.08,0.11,0.13,0.28,1,0,8,1,0,1,5,1,2,0
8474641,2018,Adam Henrique,C,5on4,82,10815,0.9,0.86,0.84,6.5,2,3,50,13,8,5,4,5,97,0
8476440,2018,Markus Granlund,C,other,77,2521,0.55,0.43,0.45,2.27,1,0,9,3,2,0,1,0,4,0
8476440,2018,Markus Granlund,C,all,77,69405,0.44,0.47,0.47,12.81,6,4,199,22,12,46,32,9,183,20
8476440,2018,Markus Granlund,C,5on5,77,48985,0.48,0.49,0.49,8.27,4,3,151,15,8,44,22,4,133,16
8476440,2018,Markus Granlund,C,4on5,77,10679,0.07,0.15,0.17,0.36,1,0,14,1,0,2,8,4,2,0
8476440,2018,Markus Granlund,C,5on4,77,7220,0.79,0.87,0.83,1.91,0,1,25,3,2,0,1,1,44,4
8478403,2018,Jack Eichel,C,other,77,4898,0.48,0.57,0.56,6.47,3,3,60,9,3,2,3,2,13,0
8478403,2018,Jack Eichel,C,all,77,94078,0.57,0.57,0.57,29.31,31,22,485,81,28,70,38,76,453,26
8478403,2018,Jack Eichel,C,5on5,77,71218,0.53,0.51,0.52,16.29,21,10,301,47,16,63,29,61,325,18
8478403,2018,Jack Eichel,C,4on5,77,2504,0.1,0.23,0.26,0.54,0,0,5,0,0,1,4,2,1,0
8478403,2018,Jack Eichel,C,5on4,77,15458,0.9,0.88,0.86,5.97,6,9,118,23,8,3,2,10,114,8
8474610,2018,Zac Dalpe,C,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474610,2018,Zac Dalpe,C,all,1,541,0.29,0.33,0.29,0.03,1,0,2,1,0,0,0,0,1,0
8474610,2018,Zac Dalpe,C,5on5,1,541,0.29,0.33,0.29,0.03,1,0,2,1,0,0,0,0,1,0
8474610,2018,Zac Dalpe,C,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474610,2018,Zac Dalpe,C,5on4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478512,2018,Austin Czarnik,C,other,54,645,0.77,0.6,0.61,0.7,0,0,1,1,1,0,0,0,4,0
8478512,2018,Austin Czarnik,C,all,54,36656,0.58,0.57,0.57,7.45,5,6,120,17,6,10,24,15,132,8
8478512,2018,Austin Czarnik,C,5on5,54,31635,0.54,0.55,0.55,6.01,4,4,94,13,5,10,23,12,93,8
8478512,2018,Austin Czarnik,C,4on5,54,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478512,2018,Austin Czarnik,C,5on4,54,4084,0.81,0.81,0.77,0.74,1,2,25,3,0,0,1,3,35,0
8478906,2018,Markus Nutivaara,D,other,80,2578,0.6,0.54,0.56,0.07,1,1,3,2,0,1,0,0,5,0
8478906,2018,Markus Nutivaara,D,all,80,84946,0.51,0.49,0.5,4.75,8,7,179,20,5,80,25,23,248,6
8478906,2018,Markus Nutivaara,D,5on5,80,80789,0.51,0.49,0.5,4.52,7,5,175,17,5,78,23,23,230,6
8478906,2018,Markus Nutivaara,D,4on5,80,840,0,0,0,0,0,0,0,0,0,0,1,0,3,0
8478906,2018,Markus Nutivaara,D,5on4,80,739,0.86,0.92,0.88,0.17,0,0,1,0,0,1,1,0,10,0
8479345,2018,Jakob Chychrun,D,other,53,2322,0.55,0.71,0.68,1.97,0,0,15,0,0,1,3,1,8,0
8479345,2018,Jakob Chychrun,D,all,53,64295,0.59,0.54,0.56,10.6,5,10,253,20,5,74,19,38,178,28
8479345,2018,Jakob Chychrun,D,5on5,53,54148,0.51,0.49,0.51,2.74,3,6,182,11,2,71,13,32,107,24
8479345,2018,Jakob Chychrun,D,4on5,53,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479345,2018,Jakob Chychrun,D,5on4,53,7683,0.91,0.88,0.86,5.84,1,4,55,8,3,2,3,5,63,4
8475772,2018,Riley Sheahan,C,other,82,1975,0.52,0.23,0.27,0.97,0,0,1,1,1,0,1,0,2,0
8475772,2018,Riley Sheahan,C,all,82,66247,0.45,0.41,0.43,12.71,5,5,164,19,9,72,49,22,123,17
8475772,2018,Riley Sheahan,C,5on5,82,54865,0.5,0.46,0.47,10.16,4,5,145,16,7,65,38,19,107,17
8475772,2018,Riley Sheahan,C,4on5,82,9153,0.21,0.19,0.23,1.58,1,0,18,2,1,7,10,3,8,0
8475772,2018,Riley Sheahan,C,5on4,82,254,0.15,0.5,0.33,0,0,0,0,0,0,0,0,0,6,0
8477949,2018,Alex Tuch,R,other,74,3433,0.52,0.75,0.74,2.23,0,0,18,2,2,0,1,0,21,0
8477949,2018,Alex Tuch,R,all,74,74113,0.61,0.6,0.6,20.07,13,19,327,52,20,92,69,51,247,8
8477949,2018,Alex Tuch,R,5on5,74,60319,0.55,0.54,0.54,14.27,12,17,263,43,14,87,68,40,125,6
8477949,2018,Alex Tuch,R,4on5,74,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477949,2018,Alex Tuch,R,5on4,74,10309,0.86,0.89,0.88,3.29,0,2,41,5,3,4,0,11,101,2
8478870,2018,Rudolfs Balcers,L,other,36,305,0.79,0.47,0.6,0.07,1,0,1,1,0,0,0,1,0,0
8478870,2018,Rudolfs Balcers,L,all,36,26685,0.49,0.46,0.46,7.17,4,5,88,14,5,18,11,15,77,10
8478870,2018,Rudolfs Balcers,L,5on5,36,22801,0.44,0.43,0.44,5.34,2,5,72,9,2,18,11,11,57,8
8478870,2018,Rudolfs Balcers,L,4on5,36,499,0.13,0.27,0.3,0.04,0,0,2,0,0,0,0,1,2,0
8478870,2018,Rudolfs Balcers,L,5on4,36,3080,0.76,0.73,0.65,1.6,1,0,12,4,3,0,0,1,18,2
8475784,2018,Jeff Skinner,L,other,82,3377,0.36,0.6,0.58,1.92,1,0,20,5,4,1,0,1,12,6
8475784,2018,Jeff Skinner,L,all,82,90855,0.58,0.58,0.58,31.91,15,9,431,64,40,32,56,39,473,36
8475784,2018,Jeff Skinner,L,5on5,82,73004,0.54,0.52,0.53,21.04,11,4,323,42,27,29,53,34,335,28
8475784,2018,Jeff Skinner,L,4on5,82,161,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8475784,2018,Jeff Skinner,L,5on4,82,14313,0.9,0.88,0.86,8.05,3,5,82,14,6,1,1,4,125,2
8474151,2018,Ryan McDonagh,D,other,82,6099,0.65,0.4,0.43,1.21,2,3,16,7,2,11,6,2,11,0
8474151,2018,Ryan McDonagh,D,all,82,108609,0.5,0.45,0.46,6.45,17,20,242,46,9,98,46,65,195,34
8474151,2018,Ryan McDonagh,D,5on5,82,85186,0.53,0.5,0.51,4.91,12,15,206,34,7,78,34,55,171,32
8474151,2018,Ryan McDonagh,D,4on5,82,14386,0.1,0.1,0.13,0.16,2,1,9,3,0,8,6,7,1,2
8474151,2018,Ryan McDonagh,D,5on4,82,2938,0.96,0.82,0.81,0.07,1,1,8,2,0,1,0,1,12,0
8475692,2018,Mats Zuccarello,C,other,48,3087,0.49,0.62,0.61,1.26,0,2,11,2,0,1,1,2,7,0
8475692,2018,Mats Zuccarello,C,all,48,57168,0.53,0.52,0.52,10.93,16,11,182,39,12,57,38,29,214,14
8475692,2018,Mats Zuccarello,C,5on5,48,41857,0.52,0.49,0.49,6.89,12,2,126,23,9,52,25,21,127,12
8475692,2018,Mats Zuccarello,C,4on5,48,4219,0.07,0.11,0.13,0.09,0,0,7,0,0,1,9,1,3,0
8475692,2018,Mats Zuccarello,C,5on4,48,8005,0.93,0.88,0.87,2.7,4,7,38,14,3,3,3,5,77,2
8477402,2018,Pavel Buchnevich,R,other,64,1944,0.37,0.64,0.56,1.42,1,0,16,4,3,2,1,2,5,0
8477402,2018,Pavel Buchnevich,R,all,64,58261,0.52,0.52,0.51,14.6,9,8,212,38,21,60,29,43,197,13
8477402,2018,Pavel Buchnevich,R,5on5,64,49045,0.47,0.47,0.47,9,7,4,154,22,11,57,25,35,132,9
8477402,2018,Pavel Buchnevich,R,4on5,64,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477402,2018,Pavel Buchnevich,R,5on4,64,7258,0.86,0.83,0.82,4.12,1,4,41,12,7,1,2,6,60,4
8478396,2018,Noah Hanifin,D,other,80,3657,0.6,0.45,0.45,0.54,0,2,10,2,0,4,3,3,13,0
8478396,2018,Noah Hanifin,D,all,80,99492,0.51,0.52,0.52,6.91,9,17,242,31,5,87,50,87,250,12
8478396,2018,Noah Hanifin,D,5on5,80,83260,0.53,0.53,0.53,4.44,7,13,202,23,3,78,39,79,210,12
8478396,2018,Noah Hanifin,D,4on5,80,7463,0.15,0.2,0.23,0.67,1,0,9,2,1,5,6,2,1,0
8478396,2018,Noah Hanifin,D,5on4,80,5112,0.9,0.85,0.82,1.21,1,2,20,4,1,0,2,3,26,0
8479385,2018,Jordan Kyrou,C,other,16,307,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8479385,2018,Jordan Kyrou,C,all,16,9273,0.41,0.42,0.42,1.07,2,0,24,3,1,2,3,3,28,4
8479385,2018,Jordan Kyrou,C,5on5,16,8727,0.4,0.41,0.41,1.07,2,0,24,3,1,2,3,3,25,4
8479385,2018,Jordan Kyrou,C,4on5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479385,2018,Jordan Kyrou,C,5on4,16,239,1,1,1,0,0,0,0,0,0,0,0,0,2,0
8479423,2018,Alexander Nylander,R,other,12,76,0.03,0.67,0.5,0,0,0,0,0,0,0,0,0,2,0
8479423,2018,Alexander Nylander,R,all,12,8758,0.53,0.59,0.57,1.97,2,0,30,4,2,1,1,4,47,4
8479423,2018,Alexander Nylander,R,5on5,12,8068,0.5,0.56,0.55,1.15,2,0,23,3,1,1,1,4,40,4
8479423,2018,Alexander Nylander,R,4on5,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479423,2018,Alexander Nylander,R,5on4,12,601,0.93,0.86,0.83,0.82,0,0,7,1,1,0,0,0,5,0
8474870,2018,Tyler Johnson,C,other,80,3762,0.73,0.61,0.65,4.76,2,2,18,9,5,0,0,4,19,0
8474870,2018,Tyler Johnson,C,all,80,76622,0.55,0.52,0.52,21.57,9,9,268,47,29,50,13,32,278,28
8474870,2018,Tyler Johnson,C,5on5,80,64194,0.51,0.51,0.51,15.57,5,6,227,34,23,49,10,22,219,28
8474870,2018,Tyler Johnson,C,4on5,80,2065,0.08,0.08,0.09,0.25,0,0,3,1,1,0,2,0,2,0
8474870,2018,Tyler Johnson,C,5on4,80,6601,0.87,0.85,0.84,0.87,2,1,19,3,0,1,1,6,38,0
8476913,2018,Devin Shore,C,other,76,1841,0.56,0.48,0.55,1.64,0,1,4,1,0,1,1,1,10,0
8476913,2018,Devin Shore,C,all,76,64951,0.48,0.46,0.46,9.59,11,7,163,28,10,94,29,22,209,13
8476913,2018,Devin Shore,C,5on5,76,51857,0.46,0.46,0.46,6.74,9,5,135,20,6,91,22,17,149,11
8476913,2018,Devin Shore,C,4on5,76,5633,0.14,0.12,0.13,0.17,0,0,6,2,2,1,4,1,4,0
8476913,2018,Devin Shore,C,5on4,76,5620,0.84,0.81,0.78,1.04,2,1,18,5,2,1,2,3,46,2
8476431,2018,Adam Clendening,D,other,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476431,2018,Adam Clendening,D,all,4,2557,0.29,0.4,0.36,0.08,0,0,8,0,0,1,2,0,9,0
8476431,2018,Adam Clendening,D,5on5,4,2128,0.32,0.42,0.39,0.08,0,0,7,0,0,1,2,0,9,0
8476431,2018,Adam Clendening,D,4on5,4,360,0.16,0.17,0.2,0,0,0,0,0,0,0,0,0,0,0
8476431,2018,Adam Clendening,D,5on4,4,69,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8477936,2018,Michael Dal Colle,L,other,28,182,0.15,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0
8477936,2018,Michael Dal Colle,L,all,28,20292,0.56,0.52,0.52,3.79,4,0,52,7,3,10,7,11,57,2
8477936,2018,Michael Dal Colle,L,5on5,28,19756,0.58,0.52,0.52,3.79,4,0,52,7,3,10,7,11,54,2
8477936,2018,Michael Dal Colle,L,4on5,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477936,2018,Michael Dal Colle,L,5on4,28,353,0.49,0.71,0.67,0,0,0,0,0,0,0,0,0,3,0
8475855,2018,Jesper Fast,R,other,66,2034,0.45,0.37,0.41,0.38,1,1,5,2,0,5,0,1,4,0
8475855,2018,Jesper Fast,R,all,66,62271,0.46,0.44,0.44,12.08,4,8,118,20,8,120,25,24,154,26
8475855,2018,Jesper Fast,R,5on5,66,53156,0.5,0.48,0.49,10.77,3,7,110,18,8,112,21,21,143,26
8475855,2018,Jesper Fast,R,4on5,66,6639,0.1,0.13,0.14,0,0,0,1,0,0,2,4,2,1,0
8475855,2018,Jesper Fast,R,5on4,66,442,0.9,0.67,0.63,0.86,0,0,1,0,0,0,0,0,6,0
8470606,2018,Dustin Brown,R,other,72,5205,0.56,0.65,0.65,2.27,4,1,17,7,2,8,0,0,25,0
8470606,2018,Dustin Brown,R,all,72,87804,0.47,0.49,0.48,18.16,19,10,296,51,22,150,31,44,294,24
8470606,2018,Dustin Brown,R,5on5,72,65596,0.44,0.46,0.45,11.48,13,8,236,32,11,125,25,34,155,20
8470606,2018,Dustin Brown,R,4on5,72,7031,0.11,0.11,0.12,0.65,1,0,7,1,0,6,5,7,1,4
8470606,2018,Dustin Brown,R,5on4,72,9972,0.86,0.84,0.8,3.51,1,1,32,10,8,10,1,3,113,0
8475714,2018,Calle Jarnkrok,C,other,79,3880,0.42,0.48,0.46,0.55,3,0,6,4,1,0,0,1,17,2
8475714,2018,Calle Jarnkrok,C,all,79,73046,0.44,0.49,0.48,10.67,6,9,197,25,10,56,25,21,244,12
8475714,2018,Calle Jarnkrok,C,5on5,79,57339,0.51,0.51,0.51,8.59,2,8,171,17,7,55,23,15,186,10
8475714,2018,Calle Jarnkrok,C,4on5,79,7732,0.05,0.11,0.12,0.43,0,0,8,1,1,1,2,2,3,0
8475714,2018,Calle Jarnkrok,C,5on4,79,4095,0.62,0.82,0.78,0.98,1,0,11,2,1,0,0,3,38,0
8480083,2018,C.J. Smith,L,other,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480083,2018,C.J. Smith,L,all,11,7038,0.44,0.5,0.48,1.26,0,0,28,2,2,4,2,3,18,0
8480083,2018,C.J. Smith,L,5on5,11,6800,0.45,0.52,0.5,1.26,0,0,28,2,2,4,2,3,18,0
8480083,2018,C.J. Smith,L,4on5,11,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480083,2018,C.J. Smith,L,5on4,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477355,2018,Will Butcher,D,other,78,5508,0.55,0.69,0.69,1.47,1,2,15,4,1,0,0,1,22,0
8477355,2018,Will Butcher,D,all,78,90070,0.56,0.55,0.56,5.79,12,15,221,31,4,38,17,32,279,8
8477355,2018,Will Butcher,D,5on5,78,72141,0.52,0.5,0.51,3.7,2,9,163,14,3,35,15,29,169,8
8477355,2018,Will Butcher,D,4on5,78,502,0.06,0.12,0.07,0,0,0,0,0,0,0,0,0,2,0
8477355,2018,Will Butcher,D,5on4,78,11919,0.78,0.82,0.8,0.6,9,4,42,13,0,3,2,2,86,0
8477290,2018,Michael Raffl,L,other,67,896,0.71,0.6,0.59,0.97,1,0,4,2,1,3,1,0,0,0
8477290,2018,Michael Raffl,L,all,67,45890,0.44,0.44,0.44,8.01,6,6,124,18,6,96,28,19,85,32
8477290,2018,Michael Raffl,L,5on5,67,41245,0.46,0.46,0.46,6.57,5,6,114,15,4,89,26,18,80,30
8477290,2018,Michael Raffl,L,4on5,67,3542,0.15,0.17,0.19,0.47,0,0,6,1,1,3,1,1,4,2
8477290,2018,Michael Raffl,L,5on4,67,207,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8476873,2018,Mark Jankowski,C,other,79,1263,0.54,0.34,0.41,0.33,1,0,4,2,1,1,0,0,2,0
8476873,2018,Mark Jankowski,C,all,79,60084,0.48,0.47,0.48,11.81,12,6,194,32,14,30,49,36,172,12
8476873,2018,Mark Jankowski,C,5on5,79,48921,0.53,0.52,0.51,8.64,8,6,169,22,8,28,37,35,161,12
8476873,2018,Mark Jankowski,C,4on5,79,8720,0.31,0.21,0.25,2.44,3,0,19,8,5,1,12,0,3,0
8476873,2018,Mark Jankowski,C,5on4,79,1180,0.92,0.77,0.88,0.39,0,0,2,0,0,0,0,1,6,0
8476624,2018,Barclay Goodrow,R,other,82,1445,0.79,0.38,0.42,0,2,0,1,2,0,0,0,0,2,15
8476624,2018,Barclay Goodrow,R,all,82,54136,0.44,0.49,0.49,7.44,3,6,145,16,7,125,35,17,121,64
8476624,2018,Barclay Goodrow,R,5on5,82,45636,0.51,0.55,0.55,6.58,1,6,128,13,6,124,28,15,112,49
8476624,2018,Barclay Goodrow,R,4on5,82,6806,0.12,0.14,0.16,0.86,0,0,16,1,1,1,7,2,6,0
8476624,2018,Barclay Goodrow,R,5on4,82,249,1,0.6,0.67,0,0,0,0,0,0,0,0,0,1,0
8480005,2018,Kristian Vesalainen,L,other,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480005,2018,Kristian Vesalainen,L,all,5,2052,0.55,0.49,0.43,0.53,0,1,2,1,0,1,0,2,7,0
8480005,2018,Kristian Vesalainen,L,5on5,5,1972,0.45,0.49,0.43,0.01,0,1,1,1,0,1,0,2,7,0
8480005,2018,Kristian Vesalainen,L,4on5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480005,2018,Kristian Vesalainen,L,5on4,5,80,1,0.5,0.5,0.52,0,0,1,0,0,0,0,0,0,0
8477463,2018,Steven Santini,D,other,39,734,0.05,0.2,0.15,0,0,0,0,0,0,0,0,1,0,0
8477463,2018,Steven Santini,D,all,39,38969,0.44,0.41,0.42,1.61,1,2,76,4,1,80,9,9,58,16
8477463,2018,Steven Santini,D,5on5,39,36328,0.46,0.42,0.43,1.61,1,2,74,4,1,78,8,8,57,16
