,playerId,season,name,team,position,situation,games_played,minutes/game,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,penalties,I_F_penalityMinutes,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_unblockedShotAttempts,Line_or_Pair
138,8480890,2023,Jan Jenik,ARI,R,all,1,8.35,0.66,0.01,0.02,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0.01,0.0,0.0,0,0,0,1,1st pair
139,8481704,2023,Juuso Parssinen,NSH,C,all,38,14.94078947,47.96,7.45,4.19,0,3,87,9,6,3,6,12,37,12,15,32,22,11,1.05,2.76,3.64,1,2,3,65,2nd pair
140,8475791,2023,Taylor Hall,CHI,L,all,10,16.33,21.83,1.47,1.57,2,0,44,4,2,5,2,4,6,5,3,29,1,1,0.99,0.1,0.38,1,0,1,31,3rd line
141,8474145,2023,Robert Bortuzzo,NYI,D,all,15,13.66666667,7.63,0.2,0.37,0,0,13,0,0,3,8,19,16,3,3,11,0,0,0.2,0.0,0.0,0,0,0,11,3rd line
142,8477947,2023,Sonny Milano,WSH,L,all,23,12.19855072,18.8,2.08,1.41,3,1,39,8,4,2,3,6,8,8,13,14,11,0,0.57,1.51,0.0,3,1,0,25,3rd line
143,8476897,2023,Oskar Sundqvist,STL,C,all,38,13.2245614,49.61,6.84,3.49,8,3,76,14,3,5,3,6,39,17,8,43,13,11,1.37,1.67,3.81,1,0,2,67,2nd line
144,8476907,2023,Mackenzie MacEachern,STL,L,all,8,7.86875,4.25,0.23,0.21,0,1,6,1,0,0,1,0,9,2,1,6,0,0,0.23,0.0,0.0,0,0,0,6,2nd line
145,8475906,2023,John Klingberg,TOR,D,all,14,20.55119048,16.97,0.96,0.99,3,2,52,5,0,1,4,8,11,7,12,24,0,1,0.45,0.0,0.51,0,0,0,25,1st line
146,8476467,2023,Jamie Oleksiak,SEA,D,all,39,19.71752137,44.51,2.15,2.39,2,4,96,8,2,3,8,19,47,16,18,58,4,1,1.31,0.42,0.43,2,0,0,63,3rd pair
147,8475197,2023,Tyson Barrie,NSH,D,all,30,18.12611111,40.9,2.2,2.54,6,4,101,11,1,5,6,12,6,2,10,49,8,1,0.97,0.94,0.29,0,1,0,58,2nd line
148,8481477,2023,Nico Sturm,SJS,C,all,26,14.58141026,29.96,4.1,1.88,2,0,53,4,2,2,4,10,14,8,5,24,11,6,0.83,1.45,1.82,0,1,1,41,3rd line
149,8480848,2023,Ty Dellandrea,DAL,C,all,19,12.01140351,16.02,1.89,1.3,1,0,31,2,1,3,4,8,27,6,2,15,7,2,0.52,0.78,0.59,1,0,0,24,2nd line
150,8471215,2023,Evgeni Malkin,PIT,C,all,39,18.94316239,113.64,15.38,8.71,12,8,226,35,15,13,16,36,9,38,38,99,41,15,3.47,5.07,6.85,8,5,2,155,3rd line
151,8479321,2023,Lucas Johansen,WSH,D,all,6,14.26666667,4.31,0.15,0.25,1,0,9,1,0,0,2,4,1,3,2,6,0,0,0.15,0.0,0.0,0,0,0,6,1st line
152,8474618,2023,Marco Scandella,STL,D,all,36,12.79398148,24.96,0.92,1.32,3,0,56,5,2,2,3,6,39,11,9,33,2,0,0.62,0.29,0.0,1,1,0,35,1st pair
153,8480021,2023,Jack Studnicka,SJS,C,all,14,10.76309524,17.59,1.37,0.96,0,0,28,1,1,0,1,2,16,2,5,17,4,2,0.39,0.54,0.43,0,1,0,23,1st pair
154,8481581,2023,Thomas Harley,DAL,D,all,36,19.17083333,59.36,3.43,3.21,4,6,136,19,9,2,4,8,19,15,22,74,5,3,1.99,0.64,0.8,3,3,3,82,1st pair
155,8477446,2023,Michael McCarron,NSH,R,all,30,12.14444444,41.56,5.32,3.44,1,2,71,9,6,4,10,32,50,8,12,35,22,4,1.35,2.88,1.1,2,1,3,61,2nd pair
156,8478519,2023,Anthony Cirelli,TBL,C,all,40,18.02041667,77.66,9.73,5.7,6,3,123,17,8,9,8,16,21,25,11,52,39,11,1.83,4.95,2.95,0,6,2,102,1st pair
157,8473419,2023,Brad Marchand,BOS,L,all,39,19.42222222,112.63,14.19,7.78,9,11,195,37,17,5,19,41,37,23,34,98,37,16,3.14,4.53,6.53,6,5,6,151,3rd line
158,8474040,2023,Sam Gagner,EDM,C,all,18,10.93148148,32.88,2.75,2.38,4,1,57,9,4,4,3,6,12,0,5,38,6,4,0.99,0.67,1.1,2,1,1,48,2nd line
159,8474679,2023,Gustav Nyquist,NSH,C,all,40,17.19875,82.92,10.74,6.06,15,7,130,32,10,13,3,6,15,11,20,74,22,15,2.44,2.84,5.46,2,5,3,111,3rd line
160,8479372,2023,Josh Mahura,FLA,D,all,17,12.62156863,14.34,0.63,0.85,1,4,28,5,0,0,4,8,13,1,3,20,1,0,0.54,0.09,0.0,0,0,0,21,2nd line
161,8475762,2023,Derek Forbort,BOS,D,all,20,18.3625,19.82,0.53,0.99,1,3,42,4,0,1,6,15,29,3,5,29,0,0,0.53,0.0,0.0,0,0,0,29,1st pair
162,8482095,2023,Tyler Kleven,OTT,D,all,5,11.02,3.14,0.06,0.2,1,0,5,1,0,0,0,0,2,1,3,5,0,0,0.06,0.0,0.0,0,0,0,5,2nd line
163,8480009,2023,Eeli Tolvanen,SEA,R,all,39,16.02051282,87.68,9.04,6.26,6,8,177,24,10,10,4,8,83,17,13,89,20,12,2.8,2.43,3.81,3,5,2,121,3rd line
164,8482705,2023,Cole Sillinger,CBJ,C,all,36,14.62731481,72.54,8.99,5.0,6,4,119,17,7,6,9,21,40,7,7,63,26,10,2.11,3.25,3.63,2,4,1,99,1st pair
165,8479325,2023,Charlie McAvoy,BOS,D,all,31,24.43494624,58.93,4.07,3.98,10,12,123,26,4,7,16,35,42,8,23,72,9,3,1.98,1.14,0.95,1,3,0,84,1st line
166,8483460,2023,David Jiricek,CBJ,D,all,35,14.75285714,33.38,1.29,1.91,4,4,74,9,1,3,10,20,16,8,13,45,2,1,0.87,0.21,0.22,1,0,0,48,3rd line
167,8477450,2023,Jason Dickinson,CHI,C,all,40,15.95791667,63.22,6.11,4.23,4,3,117,20,13,5,8,19,62,32,19,68,15,7,2.5,1.62,1.99,4,6,3,90,1st line
168,8475799,2023,Nino Niederreiter,WPG,R,all,39,15.27478632,84.02,11.62,5.93,5,7,145,24,12,10,6,12,52,8,11,75,23,16,2.4,3.1,6.12,2,4,6,114,3rd line
169,8481554,2023,Kaapo Kakko,NYR,R,all,20,13.54583333,24.53,2.13,1.62,0,1,43,3,2,2,1,2,3,8,7,22,8,2,0.52,1.06,0.55,0,1,1,32,3rd line
170,8481065,2023,Angus Crookshank,OTT,L,all,7,8.826190476,6.08,0.3,0.5,0,1,14,2,1,0,2,4,14,1,2,9,1,0,0.2,0.1,0.0,1,0,0,10,3rd pair
171,8476480,2023,Vladislav Namestnikov,WPG,C,all,36,15.21064815,51.87,6.18,3.92,11,7,94,23,5,6,3,6,25,6,6,47,22,5,1.59,2.51,2.08,1,2,2,74,3rd line
172,8477527,2023,Ross Johnston,ANA,L,all,28,7.47202381,18.69,2.21,1.45,1,1,31,2,0,2,8,28,39,6,2,17,6,4,0.47,0.66,1.08,0,0,0,27,3rd line
173,8479547,2023,Matthew Phillips,WSH,R,all,26,10.3275641,18.23,3.52,1.45,3,1,32,5,1,6,0,0,3,4,4,9,6,8,0.35,0.79,2.38,0,1,0,23,3rd line
174,8484258,2023,Sam Malinski,COL,D,all,15,14.26444444,19.87,0.77,0.95,1,3,44,6,2,2,2,4,6,4,4,26,1,1,0.44,0.12,0.21,2,0,0,28,3rd pair
175,8477948,2023,Travis Sanheim,PHI,D,all,39,24.62863248,77.78,5.22,5.2,11,10,159,25,4,6,13,26,31,20,29,96,6,6,2.93,0.74,1.54,2,1,1,108,1st line
176,8477541,2023,Dakota Mermis,MIN,D,all,23,15.03768116,24.95,0.97,1.42,2,2,66,6,2,3,6,15,14,4,9,35,1,0,0.83,0.15,0.0,1,1,0,36,1st line
177,8484153,2023,Leo Carlsson,ANA,C,all,23,18.04782609,46.95,5.51,3.43,6,1,76,15,8,7,4,8,13,14,15,42,14,7,1.53,1.66,2.32,3,3,2,63,3rd line
178,8480855,2023,Jack McBain,ARI,C,all,23,12.30217391,23.3,3.73,1.84,3,1,40,10,6,6,9,24,52,5,5,15,9,6,0.69,1.08,1.96,0,2,4,30,2nd line
179,8480027,2023,Jason Robertson,DAL,L,all,39,18.14487179,115.82,10.88,8.71,13,13,229,40,14,11,5,10,25,25,26,122,27,12,3.71,3.2,3.98,7,3,4,161,3rd pair
180,8476432,2023,Boone Jenner,CBJ,C,all,29,19.29482759,83.57,8.84,6.8,2,3,140,18,13,12,4,8,44,12,10,81,24,12,2.37,3.16,3.31,2,9,2,117,3rd pair
181,8479591,2023,Michael Eyssimont,TBL,C,all,40,11.475,82.18,5.96,5.42,3,3,150,12,6,7,13,32,47,16,12,90,17,4,2.65,2.13,1.18,3,3,0,111,3rd line
182,8481546,2023,Cam York,PHI,D,all,40,22.545,56.51,3.67,3.92,1,8,120,14,5,5,13,26,25,11,21,71,6,3,1.68,0.85,1.13,5,0,0,80,3rd pair
183,8481542,2023,Moritz Seider,DET,D,all,40,22.27541667,64.75,4.1,3.77,9,9,146,23,5,2,14,28,73,17,16,83,4,5,1.71,0.47,1.92,1,1,3,92,1st line
184,8475200,2023,Dmitry Orlov,CAR,D,all,40,16.73291667,61.79,2.53,3.77,4,9,151,15,2,5,7,14,43,13,14,85,5,0,2.02,0.51,0.0,2,0,0,90,3rd line
185,8479587,2023,Rhett Gardner,PHI,C,all,1,7.466666667,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2nd line
186,8482222,2023,Alexander Barabanov,SJS,L,all,20,16.55583333,32.69,3.81,2.73,0,4,54,7,3,3,1,2,7,5,7,31,10,4,1.3,1.36,1.16,2,1,0,45,1st line
187,8481556,2023,John Beecher,BOS,C,all,36,10.44305556,23.78,2.71,1.61,2,0,37,7,5,1,6,15,56,10,6,22,4,5,0.76,0.56,1.38,4,0,1,31,1st line
188,8481056,2023,Spencer Stastney,NSH,D,all,9,16.01851852,4.68,0.23,0.32,0,0,13,1,1,0,2,4,1,3,6,7,0,0,0.23,0.0,0.0,1,0,0,7,1st line
189,8475842,2023,Sam Carrick,ANA,C,all,39,12.92264957,51.06,5.13,3.19,1,1,85,8,6,4,15,45,67,10,11,53,12,6,1.25,1.4,2.48,1,2,3,71,1st line
190,8479368,2023,Max Jones,ANA,L,all,34,11.75784314,53.51,6.33,3.99,2,2,88,8,4,7,7,17,63,9,7,46,21,6,1.63,2.68,2.01,0,3,1,73,2nd pair
191,8476960,2023,Andreas Athanasiou,CHI,C,all,11,12.7530303,17.58,1.4,1.21,3,1,38,4,0,0,0,0,3,6,2,15,8,0,0.34,1.06,0.0,0,0,0,23,1st line
192,8479314,2023,Matthew Tkachuk,FLA,L,all,39,18.86923077,142.57,17.57,11.79,18,8,240,34,8,20,13,32,43,19,27,122,45,22,3.81,5.33,8.43,2,3,3,189,1st line
193,8477353,2023,Tyler Motte,TBL,C,all,31,12.43817204,48.24,3.77,2.95,1,1,94,4,2,3,3,6,34,20,6,52,12,2,1.46,1.56,0.75,0,2,0,66,3rd pair
194,8480830,2023,Andrei Svechnikov,CAR,R,all,25,16.92333333,70.57,6.69,4.64,11,6,133,26,9,8,13,26,53,9,14,73,19,6,2.2,2.25,2.24,1,4,4,98,3rd pair
195,8479546,2023,Oskar Steen,BOS,C,all,24,9.003472222000001,23.08,2.06,1.36,0,0,40,1,1,2,1,2,43,2,1,23,6,2,0.77,0.73,0.56,1,0,0,31,1st pair
196,8476458,2023,Ryan Strome,ANA,C,all,36,15.83472222,66.9,7.62,4.86,7,10,108,20,3,13,18,45,19,15,20,57,19,12,1.65,2.26,3.71,0,0,3,88,3rd pair
197,8481624,2023,Ilya Mikheyev,VAN,R,all,36,14.70324074,72.97,8.7,5.27,5,6,118,21,10,6,1,2,18,8,10,59,31,9,2.1,3.94,2.67,3,6,1,99,1st pair
198,8477494,2023,Jonathan Drouin,COL,L,all,39,16.17521368,60.97,7.83,4.53,6,6,113,21,9,6,7,14,19,17,17,53,22,7,1.81,2.74,3.29,1,5,3,82,1st pair
199,8480018,2023,Nick Suzuki,MTL,C,all,39,21.11965812,94.02,9.93,6.72,15,7,153,34,12,8,7,12,25,19,25,94,20,12,3.11,2.58,4.24,7,2,3,126,1st pair
200,8476918,2023,Jimmy Vesey,NYR,L,all,37,12.20945946,59.82,6.85,4.39,3,2,97,13,8,7,4,11,24,16,8,51,22,7,1.86,2.59,2.39,2,4,2,80,1st line
201,8471675,2023,Sidney Crosby,PIT,C,all,39,19.96923077,142.74,21.0,10.37,11,8,239,41,22,11,11,22,38,33,31,117,49,29,4.03,5.96,11.0,7,4,11,195,3rd pair
202,8479999,2023,Casey Mittelstadt,BUF,C,all,40,18.82166667,63.43,8.92,4.43,11,11,115,33,11,7,9,20,7,27,25,54,21,9,1.83,2.41,4.69,5,2,4,84,1st pair
203,8470600,2023,Ryan Suter,DAL,D,all,39,19.85598291,61.02,2.19,3.13,3,3,126,7,1,3,5,10,24,8,16,84,1,1,1.88,0.1,0.21,1,0,0,86,3rd pair
204,8476923,2023,Damon Severson,CBJ,D,all,26,21.13333333,33.45,2.0,1.89,2,5,76,12,5,0,11,20,9,12,12,41,3,2,1.16,0.29,0.55,3,1,1,46,2nd line
205,8484144,2023,Connor Bedard,CHI,C,all,39,19.06752137,125.2,11.09,8.92,13,5,220,33,15,12,6,12,22,31,32,132,29,10,4.29,3.62,3.19,8,6,1,171,2nd pair
206,8480880,2023,Jakub Lauko,BOS,C,all,28,9.41547619,18.02,1.6,1.26,3,0,38,3,0,1,6,20,48,4,4,18,6,1,0.6,0.8,0.2,0,0,0,25,1st pair
207,8479980,2023,Nicolas Hague,VGK,D,all,32,18.83802083,53.79,1.78,2.79,4,2,122,7,1,6,12,30,37,7,15,74,3,0,1.48,0.3,0.0,1,0,0,77,3rd line
208,8477456,2023,J.T. Compher,DET,L,all,35,19.21,50.22,7.35,4.4,12,3,81,24,9,9,7,14,16,11,17,34,19,12,1.08,2.41,3.85,2,3,4,65,2nd line
209,8480184,2023,Gustav Lindstrm,MTL,D,all,14,15.28095238,14.5,1.08,0.78,0,1,25,4,3,0,3,6,8,1,9,19,1,1,0.42,0.13,0.53,1,1,1,21,3rd line
210,8481553,2023,Bobby Brink,PHI,R,all,35,14.70380952,49.4,4.63,3.88,9,2,98,18,7,8,3,6,8,6,10,49,16,4,1.35,1.88,1.4,1,4,2,69,2nd line
211,8477070,2023,Liam O'Brien,ARI,C,all,38,10.18245614,35.01,4.52,2.19,2,2,65,7,3,4,16,44,93,0,10,33,11,5,0.89,1.26,2.37,1,0,2,49,3rd line
212,8480267,2023,Sammy Walker,MIN,C,all,4,9.3625,3.11,0.2,0.13,0,0,5,0,0,0,0,0,2,0,0,3,1,0,0.04,0.15,0.0,0,0,0,4,1st pair
213,8476927,2023,Teddy Blueger,VAN,C,all,26,15.32628205,40.0,5.32,2.88,5,6,60,16,5,6,3,9,20,19,12,26,17,8,0.83,2.2,2.29,0,4,1,51,1st line
214,8481537,2023,Nikita Okhotiuk,SJS,D,all,28,17.41904762,36.05,1.43,2.01,4,2,78,6,0,4,8,16,66,9,15,48,1,2,0.86,0.09,0.49,0,0,0,51,1st line
215,8477989,2023,Christian Dvorak,MTL,C,all,25,15.94066667,30.54,3.91,2.36,3,1,57,7,3,4,2,4,8,9,12,26,9,6,0.65,1.18,2.08,1,0,2,41,1st line
216,8480001,2023,Urho Vaakanainen,ANA,D,all,31,16.01612903,31.25,0.74,1.31,4,2,67,6,0,5,4,8,13,6,16,43,0,0,0.74,0.0,0.0,0,0,0,43,3rd line
217,8476869,2023,Brady Skjei,CAR,D,all,40,21.22916667,95.26,5.19,5.09,5,13,218,24,6,11,10,20,23,17,14,116,12,3,2.55,1.36,1.27,3,1,2,131,3rd pair
218,8475692,2023,Mats Zuccarello,MIN,R,all,30,18.59888889,76.63,5.96,5.84,12,11,144,29,6,6,5,10,7,16,21,81,23,3,2.32,2.91,0.74,1,4,1,107,1st line
219,8479423,2023,Alex Nylander,PIT,L,all,5,13.87333333,9.28,1.1,0.71,0,0,16,0,0,0,0,0,2,0,2,9,2,2,0.31,0.26,0.54,0,0,0,13,3rd line
220,8479353,2023,Brett Howden,VGK,C,all,38,12.85877193,35.38,4.95,2.38,6,1,61,11,4,4,7,17,35,10,10,28,13,7,1.0,1.77,2.18,1,1,2,48,3rd pair
221,8476422,2023,Mike Reilly,NYI,D,all,21,16.246825400000002,51.51,2.15,2.56,3,2,91,8,3,5,7,14,18,3,11,67,3,2,1.23,0.41,0.51,2,1,0,72,2nd line
222,8477392,2023,Hudson Fasching,NYI,R,all,27,11.94876543,24.68,2.93,1.6,2,2,39,6,2,5,1,4,13,13,5,15,13,3,0.38,1.51,1.04,1,1,0,31,3rd pair
223,8480893,2023,Kirill Marchenko,CBJ,R,all,39,16.53290598,97.48,9.23,6.9,7,2,183,22,13,9,5,10,16,23,11,93,31,6,3.03,3.72,2.48,5,4,4,130,3rd pair
224,8478443,2023,Brandon Carlo,BOS,D,all,39,20.27649573,48.66,1.53,2.6,7,1,96,10,2,2,11,22,51,12,10,68,3,0,1.25,0.28,0.0,1,1,0,71,2nd line
225,8481789,2023,Tye Kartye,SEA,L,all,38,12.16052632,71.76,7.63,4.92,4,2,129,12,6,4,7,17,63,14,3,70,20,10,2.41,2.49,2.73,2,2,2,100,2nd line
226,8481422,2023,Jacob Lucchini,MIN,C,all,4,10.40833333,2.49,0.15,0.15,0,0,5,0,0,0,0,0,2,0,0,4,0,0,0.15,0.0,0.0,0,0,0,4,3rd line
227,8479976,2023,Juuso Valimaki,ARI,D,all,30,18.69111111,29.9,1.48,1.83,1,5,58,6,0,1,3,6,18,4,12,38,5,0,0.81,0.67,0.0,0,0,0,43,1st line
228,8480185,2023,Eetu Luostarinen,FLA,C,all,39,16.26880342,64.21,9.31,4.72,1,2,118,10,7,6,4,8,46,21,11,55,19,15,1.81,2.51,4.98,2,2,3,89,1st line
229,8477369,2023,Carson Soucy,VAN,D,all,15,17.21777778,14.33,1.24,0.85,2,2,33,6,2,1,1,2,16,3,2,17,1,2,0.41,0.17,0.66,1,0,1,20,3rd line
230,8476460,2023,Mark Scheifele,WPG,C,all,39,20.73803419,87.09,12.83,6.67,18,8,144,40,14,8,10,26,29,22,12,76,30,14,2.94,3.65,6.24,1,7,6,120,2nd line
231,8478414,2023,Timo Meier,NJD,R,all,28,16.71666667,94.59,10.9,6.73,4,2,166,15,9,9,7,14,29,12,11,93,17,17,2.68,2.42,5.81,2,3,4,127,1st pair
232,8482747,2023,Brennan Othmann,NYR,L,all,3,9.083333332999999,4.97,0.21,0.34,0,0,9,0,0,0,0,0,5,0,0,7,0,0,0.21,0.0,0.0,0,0,0,7,1st line
233,8470621,2023,Corey Perry,CHI,R,all,16,14.653125,23.34,3.52,2.32,4,1,40,9,4,4,6,12,11,6,8,23,6,4,0.67,0.91,1.94,1,2,1,33,3rd line
234,8479533,2023,Joona Koppanen,PIT,L,all,3,7.422222222,1.36,0.07,0.08,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0.07,0.0,0.0,0,0,0,2,3rd line
235,8479293,2023,Brandon Tanev,SEA,L,all,23,14.97826087,32.03,4.79,2.18,0,1,52,4,3,3,6,17,38,14,7,25,11,7,0.82,1.65,2.31,0,1,2,43,2nd pair
236,8476853,2023,Morgan Rielly,TOR,D,all,37,24.52657658,89.7,5.37,5.09,14,12,185,30,4,13,1,0,29,13,34,106,13,4,2.43,1.47,1.47,1,1,2,123,3rd pair
237,8478233,2023,Andrew Mangiapane,CGY,L,all,39,15.42649573,72.03,10.44,5.42,11,5,124,24,8,4,13,29,40,11,11,55,28,15,1.91,3.23,5.3,0,4,4,98,3rd line
238,8481093,2023,Rafael Harvey-Pinard,MTL,L,all,13,13.15128205,16.06,2.85,1.18,4,0,25,4,0,0,1,2,14,1,3,8,6,6,0.29,0.72,1.83,0,0,0,20,1st pair
239,8480144,2023,David Kampf,TOR,C,all,36,13.18842593,36.28,3.67,2.25,1,2,64,7,4,3,6,12,35,7,9,33,14,1,0.9,1.84,0.94,0,3,1,48,1st pair
240,8474564,2023,Steven Stamkos,TBL,C,all,38,18.53947368,123.97,13.82,8.93,11,11,223,38,16,12,11,22,25,9,22,112,50,10,3.69,5.95,4.19,5,5,6,172,3rd line
241,8477444,2023,Andre Burakovsky,SEA,L,all,10,13.89,17.67,1.07,1.18,2,1,39,4,1,2,0,0,2,2,2,21,4,0,0.62,0.45,0.0,0,1,0,25,1st pair
242,8483466,2023,Kevin Korchinski,CHI,D,all,34,19.9377451,39.8,1.51,1.96,1,5,95,8,2,1,4,8,3,11,35,52,2,1,0.93,0.3,0.28,2,0,0,55,1st pair
243,8475179,2023,Dmitry Kulikov,FLA,D,all,36,17.03703704,40.57,2.69,2.4,6,3,99,9,0,2,10,20,46,10,21,52,2,4,1.25,0.21,1.23,0,0,0,58,2nd line
244,8479369,2023,Andrew Peeke,CBJ,D,all,13,16.94615385,14.91,0.33,0.76,3,1,35,4,0,1,1,2,21,3,6,21,0,0,0.33,0.0,0.0,0,0,0,21,1st pair
245,8480823,2023,Alexander Alexeyev,WSH,D,all,10,11.69,6.22,0.13,0.3,0,0,14,1,1,1,2,2,5,0,5,9,0,0,0.13,0.0,0.0,1,0,0,9,2nd pair
246,8479316,2023,Luke Kunin,SJS,C,all,35,14.96380952,51.76,6.47,3.81,2,0,86,7,5,9,14,40,44,7,8,40,15,13,1.24,1.8,3.43,1,1,3,68,2nd pair
247,8477404,2023,Jake Guentzel,PIT,L,all,39,20.79401709,154.31,22.69,12.61,19,7,263,44,18,18,6,12,25,14,18,118,64,25,4.65,8.45,9.59,5,8,5,207,3rd pair
248,8475220,2023,Marcus Foligno,MIN,L,all,36,14.67268519,38.0,5.5,2.88,5,4,72,15,6,3,9,27,99,13,13,29,19,7,0.97,2.25,2.27,1,3,2,55,2nd line
249,8476902,2023,Esa Lindell,DAL,D,all,39,19.96965812,52.09,2.62,2.52,5,6,112,14,3,3,5,10,32,15,15,64,3,4,1.26,0.35,1.01,3,0,0,71,3rd line
250,8471698,2023,T.J. Oshie,WSH,R,all,21,16.57380952,47.39,6.56,3.94,1,1,86,4,2,6,7,14,26,15,8,44,16,8,1.38,1.94,3.24,0,1,1,68,3rd pair
251,8478399,2023,Jonas Siegenthaler,NJD,D,all,38,19.90701754,44.48,1.63,2.15,3,4,104,8,1,3,7,14,48,7,25,61,1,1,1.21,0.09,0.34,1,0,0,63,1st line
252,8478067,2023,Oskar Lindblom,SJS,L,all,1,11.93333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2nd line
253,8481605,2023,Jackson LaCombe,ANA,D,all,35,19.61666667,31.43,1.38,2.04,3,1,63,4,0,2,6,12,27,13,16,44,1,0,1.24,0.14,0.0,0,0,0,45,3rd line
254,8482111,2023,Justin Barron,MTL,D,all,36,19.20972222,51.07,3.21,3.16,1,4,107,11,6,3,9,16,35,4,24,64,5,3,1.61,0.81,0.79,1,3,2,72,3rd line
255,8483468,2023,Jiri Kulich,BUF,C,all,1,14.88333333,0.66,0.01,0.04,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.01,0.0,0.0,0,0,0,1,3rd line
256,8470794,2023,Joe Pavelski,DAL,C,all,39,16.59871795,86.98,12.06,7.45,13,7,151,35,15,14,5,10,31,14,27,61,49,12,1.84,5.66,4.56,3,6,6,122,1st line
257,8480113,2023,Alex Iafallo,WPG,L,all,39,16.55299145,81.12,9.52,5.93,5,5,141,17,7,9,1,2,14,19,10,86,18,13,2.61,2.38,4.53,3,2,2,117,2nd line
258,8473563,2023,Nicklas Backstrom,WSH,C,all,8,14.55833333,12.68,1.47,1.29,0,1,17,1,0,3,1,2,2,5,3,10,3,3,0.3,0.36,0.8,0,0,0,16,2nd line
259,8478864,2023,Kirill Kaprizov,MIN,L,all,34,21.10931373,123.45,13.58,9.31,15,6,253,34,13,12,7,14,14,11,36,116,42,13,3.35,5.35,4.88,1,6,6,171,2nd line
260,8476525,2023,Colin Miller,NJD,D,all,19,14.75701754,28.38,0.93,1.65,1,1,70,4,2,4,6,12,24,5,8,40,1,0,0.83,0.1,0.0,2,0,0,41,3rd line
261,8479315,2023,Joey Anderson,CHI,R,all,13,13.34487179,12.13,1.39,0.79,4,1,25,5,0,2,1,2,9,15,6,13,2,2,0.43,0.35,0.61,0,0,0,17,3rd line
262,8477406,2023,Mattias Janmark,EDM,C,all,26,12.91025641,30.86,4.46,2.29,2,2,49,5,1,0,7,14,19,4,7,19,13,8,0.72,1.71,2.04,0,1,0,40,3rd pair
263,8478011,2023,Louie Belpedio,PHI,D,all,12,13.20277778,10.43,0.49,0.61,1,1,21,4,2,2,0,0,14,4,2,13,1,0,0.4,0.09,0.0,2,0,0,14,3rd pair
264,8480871,2023,Adam Boqvist,CBJ,D,all,14,17.28333333,18.38,1.03,1.15,3,2,35,5,0,0,0,0,7,4,6,24,1,1,0.63,0.11,0.29,0,0,0,26,3rd line
265,8477220,2023,Nate Schmidt,WPG,D,all,33,16.83232323,37.0,1.44,2.08,2,2,86,5,1,4,3,6,26,10,19,49,1,1,1.1,0.1,0.24,1,0,0,51,3rd line
266,8476917,2023,Adam Pelech,NYI,D,all,16,19.63125,17.89,0.52,0.78,2,1,43,3,0,0,7,17,15,4,3,24,1,0,0.37,0.15,0.0,0,0,0,25,3rd pair
267,8478859,2023,Niko Mikkola,FLA,D,all,39,20.14615385,52.07,2.72,2.82,3,6,108,12,3,3,8,16,72,5,17,63,5,3,1.22,0.6,0.89,2,1,0,71,3rd line
268,8476278,2023,Colin Blackwell,CHI,C,all,10,15.34666667,23.57,2.32,1.34,2,0,42,5,3,1,0,0,18,3,4,22,8,3,0.43,0.84,1.05,1,1,1,33,1st line
269,8480002,2023,Nico Hischier,NJD,C,all,27,18.04259259,59.77,11.14,5.01,5,5,107,21,11,10,5,10,14,13,10,35,29,18,1.33,3.63,6.19,2,3,6,82,1st line
270,8483597,2023,Milos Kelemen,ARI,L,all,10,7.681666667000001,5.37,0.61,0.46,0,1,12,1,0,0,0,0,14,1,1,5,3,0,0.23,0.38,0.0,0,0,0,8,1st pair
271,8481578,2023,Graeme Clarke,NJD,R,all,1,9.533333333,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3rd line
272,8482699,2023,Dylan Guenther,ARI,R,all,1,14.91666667,3.06,0.3,0.2,0,0,5,1,1,0,0,0,0,0,1,2,2,0,0.06,0.24,0.0,0,1,0,4,2nd line
273,8482101,2023,Danil Gushchin,SJS,L,all,2,14.95,3.79,0.32,0.24,1,0,6,1,0,1,0,0,0,2,0,4,2,0,0.12,0.2,0.0,0,0,0,6,2nd pair
274,8477944,2023,Jakub Vrana,STL,L,all,20,12.23083333,38.14,2.9,2.63,2,2,66,6,2,2,4,8,6,4,3,40,10,1,1.44,1.23,0.23,2,0,0,51,3rd line
275,8476892,2023,Colton Parayko,STL,D,all,38,23.69692982,66.27,3.01,3.49,2,3,149,12,7,5,5,10,41,21,14,88,5,1,1.69,0.7,0.62,5,2,0,94,3rd line
